fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net12_24_13_count_106.cnf-x0_wcnf_xor_blasted,191,0,214,106,SAT,0.00,0.00
Net12_24_13_count_106.cnf-x10_wcnf_xor_blasted,191,10,214,106,SAT,1.12,0.72
Net12_24_13_count_106.cnf-x11_wcnf_xor_blasted,191,11,214,106,SAT,114.05,62.78
Net12_24_13_count_106.cnf-x12_wcnf_xor_blasted,191,12,214,106,SAT,596.24,21.08
Net12_24_13_count_106.cnf-x13_wcnf_xor_blasted,191,13,214,106,SAT,300.11,21.23
Net12_24_13_count_106.cnf-x14_wcnf_xor_blasted,191,14,214,106,SAT,591.33,10.84
Net12_24_13_count_106.cnf-x15_wcnf_xor_blasted,191,15,214,106,SAT,75.28,182.55
Net12_24_13_count_106.cnf-x16_wcnf_xor_blasted,191,16,214,106,SAT,77.17,48.47
Net12_24_13_count_106.cnf-x17_wcnf_xor_blasted,191,17,214,106,SAT,Z,253.26
Net12_24_13_count_106.cnf-x18_wcnf_xor_blasted,191,18,214,106,SAT,Z,263.19
Net12_24_13_count_106.cnf-x19_wcnf_xor_blasted,191,19,214,106,SAT,Z,306.28
Net12_24_13_count_106.cnf-x1_wcnf_xor_blasted,191,1,214,106,SAT,0.01,0.01
Net12_24_13_count_106.cnf-x20_wcnf_xor_blasted,191,20,214,106,SAT,Z,294.37
Net12_24_13_count_106.cnf-x21_wcnf_xor_blasted,191,21,214,106,SAT,Z,266.66
Net12_24_13_count_106.cnf-x22_wcnf_xor_blasted,191,22,214,106,SAT,Z,2201.49
Net12_24_13_count_106.cnf-x23_wcnf_xor_blasted,191,23,214,106,SAT,Z,2798.79
Net12_24_13_count_106.cnf-x24_wcnf_xor_blasted,191,24,214,106,SAT,Z,2280.99
Net12_24_13_count_106.cnf-x25_wcnf_xor_blasted,191,25,214,106,SAT,Z,4473.15
Net12_24_13_count_106.cnf-x26_wcnf_xor_blasted,191,26,214,106,?,Z,X
Net12_24_13_count_106.cnf-x27_wcnf_xor_blasted,191,27,214,106,?,Z,X
Net12_24_13_count_106.cnf-x28_wcnf_xor_blasted,191,28,214,106,?,Z,X
Net12_24_13_count_106.cnf-x29_wcnf_xor_blasted,191,29,214,106,?,Z,X
Net12_24_13_count_106.cnf-x2_wcnf_xor_blasted,191,2,214,106,SAT,0.01,0.01
Net12_24_13_count_106.cnf-x30_wcnf_xor_blasted,191,30,214,106,?,Z,X
Net12_24_13_count_106.cnf-x31_wcnf_xor_blasted,191,31,214,106,?,Z,X
Net12_24_13_count_106.cnf-x32_wcnf_xor_blasted,191,32,214,106,?,Z,X
Net12_24_13_count_106.cnf-x33_wcnf_xor_blasted,191,33,214,106,?,Z,X
Net12_24_13_count_106.cnf-x34_wcnf_xor_blasted,191,34,214,106,?,Z,X
Net12_24_13_count_106.cnf-x35_wcnf_xor_blasted,191,35,214,106,?,Z,X
Net12_24_13_count_106.cnf-x36_wcnf_xor_blasted,191,36,214,106,?,Z,X
Net12_24_13_count_106.cnf-x37_wcnf_xor_blasted,191,37,214,106,?,Z,X
Net12_24_13_count_106.cnf-x38_wcnf_xor_blasted,191,38,214,106,?,Z,X
Net12_24_13_count_106.cnf-x39_wcnf_xor_blasted,191,39,214,106,?,Z,X
Net12_24_13_count_106.cnf-x3_wcnf_xor_blasted,191,3,214,106,SAT,0.01,0.01
Net12_24_13_count_106.cnf-x40_wcnf_xor_blasted,191,40,214,106,?,Z,X
Net12_24_13_count_106.cnf-x41_wcnf_xor_blasted,191,41,214,106,?,Z,X
Net12_24_13_count_106.cnf-x42_wcnf_xor_blasted,191,42,214,106,?,Z,X
Net12_24_13_count_106.cnf-x43_wcnf_xor_blasted,191,43,214,106,?,Z,X
Net12_24_13_count_106.cnf-x44_wcnf_xor_blasted,191,44,214,106,?,Z,X
Net12_24_13_count_106.cnf-x45_wcnf_xor_blasted,191,45,214,106,?,Z,X
Net12_24_13_count_106.cnf-x46_wcnf_xor_blasted,191,46,214,106,?,Z,X
Net12_24_13_count_106.cnf-x47_wcnf_xor_blasted,191,47,214,106,?,Z,X
Net12_24_13_count_106.cnf-x48_wcnf_xor_blasted,191,48,214,106,?,Z,X
Net12_24_13_count_106.cnf-x49_wcnf_xor_blasted,191,49,214,106,?,Z,X
Net12_24_13_count_106.cnf-x4_wcnf_xor_blasted,191,4,214,106,SAT,0.01,0.01
Net12_24_13_count_106.cnf-x50_wcnf_xor_blasted,191,50,214,106,?,Z,X
Net12_24_13_count_106.cnf-x51_wcnf_xor_blasted,191,51,214,106,?,Z,X
Net12_24_13_count_106.cnf-x52_wcnf_xor_blasted,191,52,214,106,?,Z,X
Net12_24_13_count_106.cnf-x53_wcnf_xor_blasted,191,53,214,106,?,Z,X
Net12_24_13_count_106.cnf-x54_wcnf_xor_blasted,191,54,214,106,?,Z,X
Net12_24_13_count_106.cnf-x55_wcnf_xor_blasted,191,55,214,106,?,Z,X
Net12_24_13_count_106.cnf-x56_wcnf_xor_blasted,191,56,214,106,?,Z,X
Net12_24_13_count_106.cnf-x57_wcnf_xor_blasted,191,57,214,106,?,Z,X
Net12_24_13_count_106.cnf-x58_wcnf_xor_blasted,191,58,214,106,?,Z,X
Net12_24_13_count_106.cnf-x59_wcnf_xor_blasted,191,59,214,106,?,Z,X
Net12_24_13_count_106.cnf-x5_wcnf_xor_blasted,191,5,214,106,SAT,1.05,1.29
Net12_24_13_count_106.cnf-x60_wcnf_xor_blasted,191,60,214,106,?,Z,X
Net12_24_13_count_106.cnf-x6_wcnf_xor_blasted,191,6,214,106,SAT,3.68,0.72
Net12_24_13_count_106.cnf-x7_wcnf_xor_blasted,191,7,214,106,SAT,3.20,3.19
Net12_24_13_count_106.cnf-x8_wcnf_xor_blasted,191,8,214,106,SAT,0.63,1.79
Net12_24_13_count_106.cnf-x9_wcnf_xor_blasted,191,9,214,106,SAT,3.89,2.41
Net12_34_29_count_106.cnf-x0_wcnf_xor_blasted,191,0,214,106,?,Z,X
Net12_34_29_count_106.cnf-x10_wcnf_xor_blasted,191,10,214,106,?,Z,X
Net12_34_29_count_106.cnf-x11_wcnf_xor_blasted,191,11,214,106,?,Z,X
Net12_34_29_count_106.cnf-x12_wcnf_xor_blasted,191,12,214,106,?,Z,X
Net12_34_29_count_106.cnf-x13_wcnf_xor_blasted,191,13,214,106,?,Z,X
Net12_34_29_count_106.cnf-x14_wcnf_xor_blasted,191,14,214,106,?,Z,X
Net12_34_29_count_106.cnf-x15_wcnf_xor_blasted,191,15,214,106,?,Z,X
Net12_34_29_count_106.cnf-x16_wcnf_xor_blasted,191,16,214,106,?,Z,X
Net12_34_29_count_106.cnf-x17_wcnf_xor_blasted,191,17,214,106,?,Z,X
Net12_34_29_count_106.cnf-x18_wcnf_xor_blasted,191,18,214,106,?,Z,X
Net12_34_29_count_106.cnf-x19_wcnf_xor_blasted,191,19,214,106,?,Z,X
Net12_34_29_count_106.cnf-x1_wcnf_xor_blasted,191,1,214,106,?,Z,X
Net12_34_29_count_106.cnf-x20_wcnf_xor_blasted,191,20,214,106,?,Z,X
Net12_34_29_count_106.cnf-x21_wcnf_xor_blasted,191,21,214,106,?,Z,X
Net12_34_29_count_106.cnf-x22_wcnf_xor_blasted,191,22,214,106,?,Z,X
Net12_34_29_count_106.cnf-x23_wcnf_xor_blasted,191,23,214,106,?,Z,X
Net12_34_29_count_106.cnf-x24_wcnf_xor_blasted,191,24,214,106,?,Z,X
Net12_34_29_count_106.cnf-x25_wcnf_xor_blasted,191,25,214,106,?,Z,X
Net12_34_29_count_106.cnf-x26_wcnf_xor_blasted,191,26,214,106,?,Z,X
Net12_34_29_count_106.cnf-x27_wcnf_xor_blasted,191,27,214,106,?,Z,X
Net12_34_29_count_106.cnf-x28_wcnf_xor_blasted,191,28,214,106,?,Z,X
Net12_34_29_count_106.cnf-x29_wcnf_xor_blasted,191,29,214,106,?,Z,X
Net12_34_29_count_106.cnf-x2_wcnf_xor_blasted,191,2,214,106,?,Z,X
Net12_34_29_count_106.cnf-x30_wcnf_xor_blasted,191,30,214,106,?,Z,X
Net12_34_29_count_106.cnf-x31_wcnf_xor_blasted,191,31,214,106,?,Z,X
Net12_34_29_count_106.cnf-x32_wcnf_xor_blasted,191,32,214,106,?,Z,X
Net12_34_29_count_106.cnf-x33_wcnf_xor_blasted,191,33,214,106,?,Z,X
Net12_34_29_count_106.cnf-x34_wcnf_xor_blasted,191,34,214,106,?,Z,X
Net12_34_29_count_106.cnf-x35_wcnf_xor_blasted,191,35,214,106,?,Z,X
Net12_34_29_count_106.cnf-x36_wcnf_xor_blasted,191,36,214,106,?,Z,X
Net12_34_29_count_106.cnf-x37_wcnf_xor_blasted,191,37,214,106,?,Z,X
Net12_34_29_count_106.cnf-x38_wcnf_xor_blasted,191,38,214,106,?,Z,X
Net12_34_29_count_106.cnf-x39_wcnf_xor_blasted,191,39,214,106,?,Z,X
Net12_34_29_count_106.cnf-x3_wcnf_xor_blasted,191,3,214,106,?,Z,X
Net12_34_29_count_106.cnf-x40_wcnf_xor_blasted,191,40,214,106,?,Z,X
Net12_34_29_count_106.cnf-x41_wcnf_xor_blasted,191,41,214,106,?,Z,X
Net12_34_29_count_106.cnf-x42_wcnf_xor_blasted,191,42,214,106,?,Z,X
Net12_34_29_count_106.cnf-x43_wcnf_xor_blasted,191,43,214,106,?,Z,X
Net12_34_29_count_106.cnf-x44_wcnf_xor_blasted,191,44,214,106,?,Z,X
Net12_34_29_count_106.cnf-x45_wcnf_xor_blasted,191,45,214,106,?,Z,X
Net12_34_29_count_106.cnf-x46_wcnf_xor_blasted,191,46,214,106,?,Z,X
Net12_34_29_count_106.cnf-x47_wcnf_xor_blasted,191,47,214,106,?,Z,X
Net12_34_29_count_106.cnf-x48_wcnf_xor_blasted,191,48,214,106,?,Z,X
Net12_34_29_count_106.cnf-x49_wcnf_xor_blasted,191,49,214,106,?,Z,X
Net12_34_29_count_106.cnf-x4_wcnf_xor_blasted,191,4,214,106,?,Z,X
Net12_34_29_count_106.cnf-x50_wcnf_xor_blasted,191,50,214,106,?,Z,X
Net12_34_29_count_106.cnf-x51_wcnf_xor_blasted,191,51,214,106,?,Z,X
Net12_34_29_count_106.cnf-x52_wcnf_xor_blasted,191,52,214,106,?,Z,X
Net12_34_29_count_106.cnf-x53_wcnf_xor_blasted,191,53,214,106,?,Z,X
Net12_34_29_count_106.cnf-x54_wcnf_xor_blasted,191,54,214,106,?,Z,X
Net12_34_29_count_106.cnf-x55_wcnf_xor_blasted,191,55,214,106,?,Z,X
Net12_34_29_count_106.cnf-x56_wcnf_xor_blasted,191,56,214,106,?,Z,X
Net12_34_29_count_106.cnf-x57_wcnf_xor_blasted,191,57,214,106,?,Z,X
Net12_34_29_count_106.cnf-x58_wcnf_xor_blasted,191,58,214,106,?,Z,X
Net12_34_29_count_106.cnf-x59_wcnf_xor_blasted,191,59,214,106,?,Z,X
Net12_34_29_count_106.cnf-x5_wcnf_xor_blasted,191,5,214,106,?,Z,X
Net12_34_29_count_106.cnf-x60_wcnf_xor_blasted,191,60,214,106,?,Z,X
Net12_34_29_count_106.cnf-x6_wcnf_xor_blasted,191,6,214,106,?,Z,X
Net12_34_29_count_106.cnf-x7_wcnf_xor_blasted,191,7,214,106,?,Z,X
Net12_34_29_count_106.cnf-x8_wcnf_xor_blasted,191,8,214,106,?,Z,X
Net12_34_29_count_106.cnf-x9_wcnf_xor_blasted,191,9,214,106,?,Z,X
Net22_60_8_count_116.cnf-x0_wcnf_xor_blasted,219,0,234,116,SAT,0.01,0.00
Net22_60_8_count_116.cnf-x10_wcnf_xor_blasted,219,10,234,116,SAT,175.24,52.74
Net22_60_8_count_116.cnf-x11_wcnf_xor_blasted,219,11,234,116,SAT,84.58,19.06
Net22_60_8_count_116.cnf-x12_wcnf_xor_blasted,219,12,234,116,SAT,73.63,77.18
Net22_60_8_count_116.cnf-x13_wcnf_xor_blasted,219,13,234,116,SAT,65.46,81.75
Net22_60_8_count_116.cnf-x14_wcnf_xor_blasted,219,14,234,116,SAT,178.08,301.70
Net22_60_8_count_116.cnf-x15_wcnf_xor_blasted,219,15,234,116,SAT,108.13,89.70
Net22_60_8_count_116.cnf-x16_wcnf_xor_blasted,219,16,234,116,SAT,202.75,308.53
Net22_60_8_count_116.cnf-x17_wcnf_xor_blasted,219,17,234,116,SAT,Z,638.60
Net22_60_8_count_116.cnf-x18_wcnf_xor_blasted,219,18,234,116,SAT,Z,641.23
Net22_60_8_count_116.cnf-x19_wcnf_xor_blasted,219,19,234,116,SAT,Z,316.87
Net22_60_8_count_116.cnf-x1_wcnf_xor_blasted,219,1,234,116,SAT,0.01,0.01
Net22_60_8_count_116.cnf-x20_wcnf_xor_blasted,219,20,234,116,SAT,Z,629.39
Net22_60_8_count_116.cnf-x21_wcnf_xor_blasted,219,21,234,116,SAT,Z,472.15
Net22_60_8_count_116.cnf-x22_wcnf_xor_blasted,219,22,234,116,SAT,Z,353.91
Net22_60_8_count_116.cnf-x23_wcnf_xor_blasted,219,23,234,116,?,Z,X
Net22_60_8_count_116.cnf-x24_wcnf_xor_blasted,219,24,234,116,?,Z,X
Net22_60_8_count_116.cnf-x25_wcnf_xor_blasted,219,25,234,116,?,Z,X
Net22_60_8_count_116.cnf-x26_wcnf_xor_blasted,219,26,234,116,?,Z,X
Net22_60_8_count_116.cnf-x27_wcnf_xor_blasted,219,27,234,116,?,Z,X
Net22_60_8_count_116.cnf-x28_wcnf_xor_blasted,219,28,234,116,?,Z,X
Net22_60_8_count_116.cnf-x29_wcnf_xor_blasted,219,29,234,116,?,Z,X
Net22_60_8_count_116.cnf-x2_wcnf_xor_blasted,219,2,234,116,SAT,0.02,0.02
Net22_60_8_count_116.cnf-x30_wcnf_xor_blasted,219,30,234,116,?,Z,X
Net22_60_8_count_116.cnf-x31_wcnf_xor_blasted,219,31,234,116,?,Z,X
Net22_60_8_count_116.cnf-x32_wcnf_xor_blasted,219,32,234,116,?,Z,X
Net22_60_8_count_116.cnf-x33_wcnf_xor_blasted,219,33,234,116,?,Z,X
Net22_60_8_count_116.cnf-x34_wcnf_xor_blasted,219,34,234,116,?,Z,X
Net22_60_8_count_116.cnf-x35_wcnf_xor_blasted,219,35,234,116,?,Z,X
Net22_60_8_count_116.cnf-x36_wcnf_xor_blasted,219,36,234,116,?,Z,X
Net22_60_8_count_116.cnf-x37_wcnf_xor_blasted,219,37,234,116,?,Z,X
Net22_60_8_count_116.cnf-x38_wcnf_xor_blasted,219,38,234,116,?,Z,X
Net22_60_8_count_116.cnf-x39_wcnf_xor_blasted,219,39,234,116,?,Z,X
Net22_60_8_count_116.cnf-x3_wcnf_xor_blasted,219,3,234,116,SAT,0.03,0.02
Net22_60_8_count_116.cnf-x40_wcnf_xor_blasted,219,40,234,116,?,Z,X
Net22_60_8_count_116.cnf-x41_wcnf_xor_blasted,219,41,234,116,?,Z,X
Net22_60_8_count_116.cnf-x42_wcnf_xor_blasted,219,42,234,116,?,Z,X
Net22_60_8_count_116.cnf-x43_wcnf_xor_blasted,219,43,234,116,?,Z,X
Net22_60_8_count_116.cnf-x44_wcnf_xor_blasted,219,44,234,116,?,Z,X
Net22_60_8_count_116.cnf-x45_wcnf_xor_blasted,219,45,234,116,?,Z,X
Net22_60_8_count_116.cnf-x46_wcnf_xor_blasted,219,46,234,116,?,Z,X
Net22_60_8_count_116.cnf-x47_wcnf_xor_blasted,219,47,234,116,?,Z,X
Net22_60_8_count_116.cnf-x48_wcnf_xor_blasted,219,48,234,116,?,Z,X
Net22_60_8_count_116.cnf-x49_wcnf_xor_blasted,219,49,234,116,?,Z,X
Net22_60_8_count_116.cnf-x4_wcnf_xor_blasted,219,4,234,116,SAT,0.02,0.03
Net22_60_8_count_116.cnf-x50_wcnf_xor_blasted,219,50,234,116,?,Z,X
Net22_60_8_count_116.cnf-x51_wcnf_xor_blasted,219,51,234,116,?,Z,X
Net22_60_8_count_116.cnf-x52_wcnf_xor_blasted,219,52,234,116,?,Z,X
Net22_60_8_count_116.cnf-x53_wcnf_xor_blasted,219,53,234,116,?,Z,X
Net22_60_8_count_116.cnf-x54_wcnf_xor_blasted,219,54,234,116,?,Z,X
Net22_60_8_count_116.cnf-x55_wcnf_xor_blasted,219,55,234,116,?,Z,X
Net22_60_8_count_116.cnf-x56_wcnf_xor_blasted,219,56,234,116,?,Z,X
Net22_60_8_count_116.cnf-x57_wcnf_xor_blasted,219,57,234,116,?,Z,X
Net22_60_8_count_116.cnf-x58_wcnf_xor_blasted,219,58,234,116,?,Z,X
Net22_60_8_count_116.cnf-x59_wcnf_xor_blasted,219,59,234,116,?,Z,X
Net22_60_8_count_116.cnf-x5_wcnf_xor_blasted,219,5,234,116,SAT,0.03,0.05
Net22_60_8_count_116.cnf-x60_wcnf_xor_blasted,219,60,234,116,?,Z,X
Net22_60_8_count_116.cnf-x6_wcnf_xor_blasted,219,6,234,116,SAT,7.99,1.20
Net22_60_8_count_116.cnf-x7_wcnf_xor_blasted,219,7,234,116,SAT,11.45,5.89
Net22_60_8_count_116.cnf-x8_wcnf_xor_blasted,219,8,234,116,SAT,9.26,11.63
Net22_60_8_count_116.cnf-x9_wcnf_xor_blasted,219,9,234,116,SAT,40.54,8.99
Net22_91_75_count_116.cnf-x0_wcnf_xor_blasted,219,0,234,116,SAT,0.00,0.00
Net22_91_75_count_116.cnf-x10_wcnf_xor_blasted,219,10,234,116,SAT,196.32,91.82
Net22_91_75_count_116.cnf-x11_wcnf_xor_blasted,219,11,234,116,SAT,66.71,24.64
Net22_91_75_count_116.cnf-x12_wcnf_xor_blasted,219,12,234,116,SAT,77.86,58.50
Net22_91_75_count_116.cnf-x13_wcnf_xor_blasted,219,13,234,116,SAT,72.70,23.86
Net22_91_75_count_116.cnf-x14_wcnf_xor_blasted,219,14,234,116,SAT,100.89,104.87
Net22_91_75_count_116.cnf-x15_wcnf_xor_blasted,219,15,234,116,SAT,118.62,92.08
Net22_91_75_count_116.cnf-x16_wcnf_xor_blasted,219,16,234,116,SAT,158.02,40.04
Net22_91_75_count_116.cnf-x17_wcnf_xor_blasted,219,17,234,116,SAT,193.11,96.72
Net22_91_75_count_116.cnf-x18_wcnf_xor_blasted,219,18,234,116,SAT,152.08,119.02
Net22_91_75_count_116.cnf-x19_wcnf_xor_blasted,219,19,234,116,SAT,331.12,251.34
Net22_91_75_count_116.cnf-x1_wcnf_xor_blasted,219,1,234,116,SAT,0.01,0.01
Net22_91_75_count_116.cnf-x20_wcnf_xor_blasted,219,20,234,116,SAT,1097.25,315.30
Net22_91_75_count_116.cnf-x21_wcnf_xor_blasted,219,21,234,116,SAT,1092.46,47.84
Net22_91_75_count_116.cnf-x22_wcnf_xor_blasted,219,22,234,116,?,Z,X
Net22_91_75_count_116.cnf-x23_wcnf_xor_blasted,219,23,234,116,?,Z,X
Net22_91_75_count_116.cnf-x24_wcnf_xor_blasted,219,24,234,116,?,Z,X
Net22_91_75_count_116.cnf-x25_wcnf_xor_blasted,219,25,234,116,?,Z,X
Net22_91_75_count_116.cnf-x26_wcnf_xor_blasted,219,26,234,116,?,Z,X
Net22_91_75_count_116.cnf-x27_wcnf_xor_blasted,219,27,234,116,?,Z,X
Net22_91_75_count_116.cnf-x28_wcnf_xor_blasted,219,28,234,116,?,Z,X
Net22_91_75_count_116.cnf-x29_wcnf_xor_blasted,219,29,234,116,?,Z,X
Net22_91_75_count_116.cnf-x2_wcnf_xor_blasted,219,2,234,116,SAT,0.01,0.01
Net22_91_75_count_116.cnf-x30_wcnf_xor_blasted,219,30,234,116,?,Z,X
Net22_91_75_count_116.cnf-x31_wcnf_xor_blasted,219,31,234,116,?,Z,X
Net22_91_75_count_116.cnf-x32_wcnf_xor_blasted,219,32,234,116,?,Z,X
Net22_91_75_count_116.cnf-x33_wcnf_xor_blasted,219,33,234,116,?,Z,X
Net22_91_75_count_116.cnf-x34_wcnf_xor_blasted,219,34,234,116,?,Z,X
Net22_91_75_count_116.cnf-x35_wcnf_xor_blasted,219,35,234,116,?,Z,X
Net22_91_75_count_116.cnf-x36_wcnf_xor_blasted,219,36,234,116,?,Z,X
Net22_91_75_count_116.cnf-x37_wcnf_xor_blasted,219,37,234,116,?,Z,X
Net22_91_75_count_116.cnf-x38_wcnf_xor_blasted,219,38,234,116,?,Z,X
Net22_91_75_count_116.cnf-x39_wcnf_xor_blasted,219,39,234,116,?,Z,X
Net22_91_75_count_116.cnf-x3_wcnf_xor_blasted,219,3,234,116,SAT,0.02,0.02
Net22_91_75_count_116.cnf-x40_wcnf_xor_blasted,219,40,234,116,?,Z,X
Net22_91_75_count_116.cnf-x41_wcnf_xor_blasted,219,41,234,116,?,Z,X
Net22_91_75_count_116.cnf-x42_wcnf_xor_blasted,219,42,234,116,?,Z,X
Net22_91_75_count_116.cnf-x43_wcnf_xor_blasted,219,43,234,116,?,Z,X
Net22_91_75_count_116.cnf-x44_wcnf_xor_blasted,219,44,234,116,?,Z,X
Net22_91_75_count_116.cnf-x45_wcnf_xor_blasted,219,45,234,116,?,Z,X
Net22_91_75_count_116.cnf-x46_wcnf_xor_blasted,219,46,234,116,?,Z,X
Net22_91_75_count_116.cnf-x47_wcnf_xor_blasted,219,47,234,116,?,Z,X
Net22_91_75_count_116.cnf-x48_wcnf_xor_blasted,219,48,234,116,?,Z,X
Net22_91_75_count_116.cnf-x49_wcnf_xor_blasted,219,49,234,116,?,Z,X
Net22_91_75_count_116.cnf-x4_wcnf_xor_blasted,219,4,234,116,SAT,0.92,0.92
Net22_91_75_count_116.cnf-x50_wcnf_xor_blasted,219,50,234,116,?,Z,X
Net22_91_75_count_116.cnf-x51_wcnf_xor_blasted,219,51,234,116,?,Z,X
Net22_91_75_count_116.cnf-x52_wcnf_xor_blasted,219,52,234,116,?,Z,X
Net22_91_75_count_116.cnf-x53_wcnf_xor_blasted,219,53,234,116,?,Z,X
Net22_91_75_count_116.cnf-x54_wcnf_xor_blasted,219,54,234,116,?,Z,X
Net22_91_75_count_116.cnf-x55_wcnf_xor_blasted,219,55,234,116,?,Z,X
Net22_91_75_count_116.cnf-x56_wcnf_xor_blasted,219,56,234,116,?,Z,X
Net22_91_75_count_116.cnf-x57_wcnf_xor_blasted,219,57,234,116,?,Z,X
Net22_91_75_count_116.cnf-x58_wcnf_xor_blasted,219,58,234,116,?,Z,X
Net22_91_75_count_116.cnf-x59_wcnf_xor_blasted,219,59,234,116,?,Z,X
