fname,vars,xors,hard nonxor clauses,soft clauses,SAT,orig time,new time
Net27_29_3_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_29_3_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,SAT,0.62,0.33
Net27_29_3_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_29_3_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,SAT,8.59,2.71
Net27_29_3_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,SAT,9.82,6.80
Net27_29_3_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,SAT,94.60,28.23
Net27_29_3_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,SAT,222.82,16.72
Net27_68_53_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_68_53_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_68_53_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_68_53_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_68_53_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_68_53_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_68_53_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_68_53_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_68_53_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_68_53_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_68_53_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_68_53_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_68_53_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_68_53_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_68_53_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_68_53_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_68_53_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_68_53_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_68_53_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_68_53_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_68_53_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_68_53_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_68_53_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_68_53_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_68_53_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_68_53_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_68_53_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_68_53_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_68_53_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_68_53_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_68_53_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_68_53_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_68_53_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_68_53_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_68_53_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_68_53_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_68_53_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_68_53_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_68_53_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_68_53_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_68_53_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_68_53_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_68_53_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_68_53_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_68_53_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
Net27_68_53_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_68_53_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_68_53_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_68_53_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_68_53_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_68_53_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_68_53_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_68_53_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_68_53_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_68_53_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_68_53_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,?,Z,X
Net27_68_53_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_68_53_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,?,Z,X
Net27_68_53_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,?,Z,X
Net27_68_53_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,?,Z,X
Net27_68_53_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,?,Z,X
Net27_93_64_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_93_64_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_93_64_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_93_64_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_93_64_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_93_64_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_93_64_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_93_64_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_93_64_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_93_64_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_93_64_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_93_64_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_93_64_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_93_64_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_93_64_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_93_64_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_93_64_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_93_64_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_93_64_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_93_64_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_93_64_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_93_64_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_93_64_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_93_64_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_93_64_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_93_64_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_93_64_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_93_64_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_93_64_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_93_64_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_93_64_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_93_64_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_93_64_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_93_64_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_93_64_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_93_64_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_93_64_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_93_64_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_93_64_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_93_64_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_93_64_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_93_64_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_93_64_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_93_64_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_93_64_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
Net27_93_64_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_93_64_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_93_64_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_93_64_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_93_64_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_93_64_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_93_64_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_93_64_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_93_64_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_93_64_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_93_64_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,?,Z,X
Net27_93_64_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_93_64_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,?,Z,X
Net27_93_64_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,?,Z,X
Net27_93_64_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,?,Z,X
Net27_93_64_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,?,Z,X
Net27_99_73_count_118.cnf-x0_wcnf_xor_blasted,230,0,238,118,?,Z,X
Net27_99_73_count_118.cnf-x10_wcnf_xor_blasted,230,10,238,118,?,Z,X
Net27_99_73_count_118.cnf-x11_wcnf_xor_blasted,230,11,238,118,?,Z,X
Net27_99_73_count_118.cnf-x12_wcnf_xor_blasted,230,12,238,118,?,Z,X
Net27_99_73_count_118.cnf-x13_wcnf_xor_blasted,230,13,238,118,?,Z,X
Net27_99_73_count_118.cnf-x14_wcnf_xor_blasted,230,14,238,118,?,Z,X
Net27_99_73_count_118.cnf-x15_wcnf_xor_blasted,230,15,238,118,?,Z,X
Net27_99_73_count_118.cnf-x16_wcnf_xor_blasted,230,16,238,118,?,Z,X
Net27_99_73_count_118.cnf-x17_wcnf_xor_blasted,230,17,238,118,?,Z,X
Net27_99_73_count_118.cnf-x18_wcnf_xor_blasted,230,18,238,118,?,Z,X
Net27_99_73_count_118.cnf-x19_wcnf_xor_blasted,230,19,238,118,?,Z,X
Net27_99_73_count_118.cnf-x1_wcnf_xor_blasted,230,1,238,118,?,Z,X
Net27_99_73_count_118.cnf-x20_wcnf_xor_blasted,230,20,238,118,?,Z,X
Net27_99_73_count_118.cnf-x21_wcnf_xor_blasted,230,21,238,118,?,Z,X
Net27_99_73_count_118.cnf-x22_wcnf_xor_blasted,230,22,238,118,?,Z,X
Net27_99_73_count_118.cnf-x23_wcnf_xor_blasted,230,23,238,118,?,Z,X
Net27_99_73_count_118.cnf-x24_wcnf_xor_blasted,230,24,238,118,?,Z,X
Net27_99_73_count_118.cnf-x25_wcnf_xor_blasted,230,25,238,118,?,Z,X
Net27_99_73_count_118.cnf-x26_wcnf_xor_blasted,230,26,238,118,?,Z,X
Net27_99_73_count_118.cnf-x27_wcnf_xor_blasted,230,27,238,118,?,Z,X
Net27_99_73_count_118.cnf-x28_wcnf_xor_blasted,230,28,238,118,?,Z,X
Net27_99_73_count_118.cnf-x29_wcnf_xor_blasted,230,29,238,118,?,Z,X
Net27_99_73_count_118.cnf-x2_wcnf_xor_blasted,230,2,238,118,?,Z,X
Net27_99_73_count_118.cnf-x30_wcnf_xor_blasted,230,30,238,118,?,Z,X
Net27_99_73_count_118.cnf-x31_wcnf_xor_blasted,230,31,238,118,?,Z,X
Net27_99_73_count_118.cnf-x32_wcnf_xor_blasted,230,32,238,118,?,Z,X
Net27_99_73_count_118.cnf-x33_wcnf_xor_blasted,230,33,238,118,?,Z,X
Net27_99_73_count_118.cnf-x34_wcnf_xor_blasted,230,34,238,118,?,Z,X
Net27_99_73_count_118.cnf-x35_wcnf_xor_blasted,230,35,238,118,?,Z,X
Net27_99_73_count_118.cnf-x36_wcnf_xor_blasted,230,36,238,118,?,Z,X
Net27_99_73_count_118.cnf-x37_wcnf_xor_blasted,230,37,238,118,?,Z,X
Net27_99_73_count_118.cnf-x38_wcnf_xor_blasted,230,38,238,118,?,Z,X
Net27_99_73_count_118.cnf-x39_wcnf_xor_blasted,230,39,238,118,?,Z,X
Net27_99_73_count_118.cnf-x3_wcnf_xor_blasted,230,3,238,118,?,Z,X
Net27_99_73_count_118.cnf-x40_wcnf_xor_blasted,230,40,238,118,?,Z,X
Net27_99_73_count_118.cnf-x41_wcnf_xor_blasted,230,41,238,118,?,Z,X
Net27_99_73_count_118.cnf-x42_wcnf_xor_blasted,230,42,238,118,?,Z,X
Net27_99_73_count_118.cnf-x43_wcnf_xor_blasted,230,43,238,118,?,Z,X
Net27_99_73_count_118.cnf-x44_wcnf_xor_blasted,230,44,238,118,?,Z,X
Net27_99_73_count_118.cnf-x45_wcnf_xor_blasted,230,45,238,118,?,Z,X
Net27_99_73_count_118.cnf-x46_wcnf_xor_blasted,230,46,238,118,?,Z,X
Net27_99_73_count_118.cnf-x47_wcnf_xor_blasted,230,47,238,118,?,Z,X
Net27_99_73_count_118.cnf-x48_wcnf_xor_blasted,230,48,238,118,?,Z,X
Net27_99_73_count_118.cnf-x49_wcnf_xor_blasted,230,49,238,118,?,Z,X
Net27_99_73_count_118.cnf-x4_wcnf_xor_blasted,230,4,238,118,?,Z,X
Net27_99_73_count_118.cnf-x50_wcnf_xor_blasted,230,50,238,118,?,Z,X
Net27_99_73_count_118.cnf-x51_wcnf_xor_blasted,230,51,238,118,?,Z,X
Net27_99_73_count_118.cnf-x52_wcnf_xor_blasted,230,52,238,118,?,Z,X
Net27_99_73_count_118.cnf-x53_wcnf_xor_blasted,230,53,238,118,?,Z,X
Net27_99_73_count_118.cnf-x54_wcnf_xor_blasted,230,54,238,118,?,Z,X
Net27_99_73_count_118.cnf-x55_wcnf_xor_blasted,230,55,238,118,?,Z,X
Net27_99_73_count_118.cnf-x56_wcnf_xor_blasted,230,56,238,118,?,Z,X
Net27_99_73_count_118.cnf-x57_wcnf_xor_blasted,230,57,238,118,?,Z,X
Net27_99_73_count_118.cnf-x58_wcnf_xor_blasted,230,58,238,118,?,Z,X
Net27_99_73_count_118.cnf-x59_wcnf_xor_blasted,230,59,238,118,?,Z,X
Net27_99_73_count_118.cnf-x5_wcnf_xor_blasted,230,5,238,118,?,Z,X
Net27_99_73_count_118.cnf-x60_wcnf_xor_blasted,230,60,238,118,?,Z,X
Net27_99_73_count_118.cnf-x6_wcnf_xor_blasted,230,6,238,118,?,Z,X
Net27_99_73_count_118.cnf-x7_wcnf_xor_blasted,230,7,238,118,?,Z,X
Net27_99_73_count_118.cnf-x8_wcnf_xor_blasted,230,8,238,118,?,Z,X
Net27_99_73_count_118.cnf-x9_wcnf_xor_blasted,230,9,238,118,?,Z,X
Net29_47_21_count_164.cnf-x0_wcnf_xor_blasted,280,0,330,164,?,Z,X
Net29_47_21_count_164.cnf-x10_wcnf_xor_blasted,280,10,330,164,?,Z,X
Net29_47_21_count_164.cnf-x11_wcnf_xor_blasted,280,11,330,164,?,Z,X
Net29_47_21_count_164.cnf-x12_wcnf_xor_blasted,280,12,330,164,?,Z,X
Net29_47_21_count_164.cnf-x13_wcnf_xor_blasted,280,13,330,164,?,Z,X
Net29_47_21_count_164.cnf-x14_wcnf_xor_blasted,280,14,330,164,?,Z,X
Net29_47_21_count_164.cnf-x15_wcnf_xor_blasted,280,15,330,164,?,Z,X
Net29_47_21_count_164.cnf-x16_wcnf_xor_blasted,280,16,330,164,?,Z,X
Net29_47_21_count_164.cnf-x17_wcnf_xor_blasted,280,17,330,164,?,Z,X
Net29_47_21_count_164.cnf-x18_wcnf_xor_blasted,280,18,330,164,?,Z,X
Net29_47_21_count_164.cnf-x19_wcnf_xor_blasted,280,19,330,164,?,Z,X
Net29_47_21_count_164.cnf-x1_wcnf_xor_blasted,280,1,330,164,?,Z,X
Net29_47_21_count_164.cnf-x20_wcnf_xor_blasted,280,20,330,164,?,Z,X
Net29_47_21_count_164.cnf-x21_wcnf_xor_blasted,280,21,330,164,?,Z,X
Net29_47_21_count_164.cnf-x22_wcnf_xor_blasted,280,22,330,164,?,Z,X
Net29_47_21_count_164.cnf-x23_wcnf_xor_blasted,280,23,330,164,?,Z,X
Net29_47_21_count_164.cnf-x24_wcnf_xor_blasted,280,24,330,164,?,Z,X
Net29_47_21_count_164.cnf-x25_wcnf_xor_blasted,280,25,330,164,?,Z,X
Net29_47_21_count_164.cnf-x26_wcnf_xor_blasted,280,26,330,164,?,Z,X
Net29_47_21_count_164.cnf-x27_wcnf_xor_blasted,280,27,330,164,?,Z,X
Net29_47_21_count_164.cnf-x28_wcnf_xor_blasted,280,28,330,164,?,Z,X
Net29_47_21_count_164.cnf-x29_wcnf_xor_blasted,280,29,330,164,?,Z,X
Net29_47_21_count_164.cnf-x2_wcnf_xor_blasted,280,2,330,164,?,Z,X
Net29_47_21_count_164.cnf-x30_wcnf_xor_blasted,280,30,330,164,?,Z,X
Net29_47_21_count_164.cnf-x31_wcnf_xor_blasted,280,31,330,164,?,Z,X
Net29_47_21_count_164.cnf-x32_wcnf_xor_blasted,280,32,330,164,?,Z,X
Net29_47_21_count_164.cnf-x33_wcnf_xor_blasted,280,33,330,164,?,Z,X
Net29_47_21_count_164.cnf-x34_wcnf_xor_blasted,280,34,330,164,?,Z,X
Net29_47_21_count_164.cnf-x35_wcnf_xor_blasted,280,35,330,164,?,Z,X
Net29_47_21_count_164.cnf-x36_wcnf_xor_blasted,280,36,330,164,?,Z,X
Net29_47_21_count_164.cnf-x37_wcnf_xor_blasted,280,37,330,164,?,Z,X
Net29_47_21_count_164.cnf-x38_wcnf_xor_blasted,280,38,330,164,?,Z,X
Net29_47_21_count_164.cnf-x39_wcnf_xor_blasted,280,39,330,164,?,Z,X
Net29_47_21_count_164.cnf-x3_wcnf_xor_blasted,280,3,330,164,?,Z,X
Net29_47_21_count_164.cnf-x40_wcnf_xor_blasted,280,40,330,164,?,Z,X
Net29_47_21_count_164.cnf-x41_wcnf_xor_blasted,280,41,330,164,?,Z,X
Net29_47_21_count_164.cnf-x42_wcnf_xor_blasted,280,42,330,164,?,Z,X
Net29_47_21_count_164.cnf-x43_wcnf_xor_blasted,280,43,330,164,?,Z,X
Net29_47_21_count_164.cnf-x44_wcnf_xor_blasted,280,44,330,164,?,Z,X
Net29_47_21_count_164.cnf-x45_wcnf_xor_blasted,280,45,330,164,?,Z,X
Net29_47_21_count_164.cnf-x46_wcnf_xor_blasted,280,46,330,164,?,Z,X
Net29_47_21_count_164.cnf-x47_wcnf_xor_blasted,280,47,330,164,?,Z,X
Net29_47_21_count_164.cnf-x48_wcnf_xor_blasted,280,48,330,164,?,Z,X
Net29_47_21_count_164.cnf-x49_wcnf_xor_blasted,280,49,330,164,?,Z,X
Net29_47_21_count_164.cnf-x4_wcnf_xor_blasted,280,4,330,164,?,Z,X
Net29_47_21_count_164.cnf-x50_wcnf_xor_blasted,280,50,330,164,?,Z,X
Net29_47_21_count_164.cnf-x51_wcnf_xor_blasted,280,51,330,164,?,Z,X
Net29_47_21_count_164.cnf-x52_wcnf_xor_blasted,280,52,330,164,?,Z,X
Net29_47_21_count_164.cnf-x53_wcnf_xor_blasted,280,53,330,164,?,Z,X
Net29_47_21_count_164.cnf-x54_wcnf_xor_blasted,280,54,330,164,?,Z,X
Net29_47_21_count_164.cnf-x55_wcnf_xor_blasted,280,55,330,164,?,Z,X
Net29_47_21_count_164.cnf-x56_wcnf_xor_blasted,280,56,330,164,?,Z,X
Net29_47_21_count_164.cnf-x57_wcnf_xor_blasted,280,57,330,164,?,Z,X
Net29_47_21_count_164.cnf-x58_wcnf_xor_blasted,280,58,330,164,?,Z,X
Net29_47_21_count_164.cnf-x59_wcnf_xor_blasted,280,59,330,164,?,Z,X
Net29_47_21_count_164.cnf-x5_wcnf_xor_blasted,280,5,330,164,?,Z,X
